timestamp,train_number,train_type,train_type_encoded,from_station,to_station,section_distance_km,scheduled_section_minutes,historical_avg_running_minutes,historical_p90_running_minutes,current_delay_minutes,current_speed_kmph,departure_hour,day_of_week,actual_running_minutes,source
2026-01-02T17:15:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,0.7002074982383695,59.32289428278679,17,4,45.48,SYNTHETIC
2026-01-02T17:30:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,20.26461963595492,103.90641263704538,17,4,198.62,SYNTHETIC
2026-01-02T17:45:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,2.185281193949357,96.86070150902655,17,4,166.77,SYNTHETIC
2026-01-02T18:00:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,11.699889140869782,97.89974356756126,18,4,155.66,SYNTHETIC
2026-01-02T18:15:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,3.312439629688786,114.03628803466192,18,4,161.95,SYNTHETIC
2026-01-02T18:30:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,1.4870888307254817,110.4355354692801,18,4,77.22,SYNTHETIC
2026-01-02T18:45:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,0.4420631116346758,41.930659725211264,18,4,42.41,SYNTHETIC
2026-01-02T19:00:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,1.1529374056434776,121.25152077357987,19,4,69.18,SYNTHETIC
2026-01-02T19:15:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,-0.6902198542471167,129.35008723325146,19,4,164.24,SYNTHETIC
2026-01-02T19:30:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,-0.8199337432892879,87.65213963259954,19,4,168.67,SYNTHETIC
2026-01-02T19:45:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,5.686568878582191,105.98288368791448,19,4,160.28,SYNTHETIC
2026-01-02T20:00:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,-1.0875101280192832,82.9407559744211,20,4,163.75,SYNTHETIC
2026-01-02T20:15:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,-1.4636771622173053,82.70577466686562,20,4,111.47,SYNTHETIC
2026-01-02T20:30:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,12.489418772984322,96.90814282703572,20,4,69.5,SYNTHETIC
2026-01-02T20:45:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,-0.1276297411083629,68.33560284809417,20,4,212.18,SYNTHETIC
2026-01-02T21:00:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,9.84262490775701,108.34441356563802,21,4,68.11,SYNTHETIC
2026-01-02T21:15:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,7.652286723579401,77.50377425091844,21,4,198.76,SYNTHETIC
2026-01-02T21:30:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,5.20079817745164,90.0528864435021,21,4,159.65,SYNTHETIC
2026-01-02T21:45:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,-1.1487090167282803,62.639736455164886,21,4,88.83,SYNTHETIC
2026-01-02T22:00:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,8.126162228633214,92.27702391673677,22,4,153.25,SYNTHETIC
2026-01-02T22:15:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,4.323331803916162,95.18194051956965,22,4,159.58,SYNTHETIC
2026-01-02T22:30:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,-1.094933320706915,70.4564453620198,22,4,105.27,SYNTHETIC
2026-01-02T22:45:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,-0.26805943166670687,102.64773486591147,22,4,160.89,SYNTHETIC
2026-01-02T23:00:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,12.749257364627809,61.03570213112799,23,4,100.92,SYNTHETIC
2026-01-02T23:15:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,1.2894627941307393,83.1603827493097,23,4,107.64,SYNTHETIC
2026-01-02T23:30:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,-1.4814303459689384,30.0,23,4,41.32,SYNTHETIC
2026-01-02T23:45:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,1.4489153215557393,105.94123578239865,23,4,155.3,SYNTHETIC
2026-01-03T00:00:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,3.013861184234213,124.44951020401504,0,5,153.09,SYNTHETIC
2026-01-03T00:15:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,-1.1298365069667762,80.42681513855146,0,5,78.63,SYNTHETIC
2026-01-03T00:30:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,-0.9394775637980062,62.02666423343997,0,5,81.9,SYNTHETIC
2026-01-03T00:45:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,3.8583554722157833,90.70116316171884,0,5,61.51,SYNTHETIC
2026-01-03T01:00:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,2.1050213599784113,34.56366275545566,1,5,43.19,SYNTHETIC
2026-01-03T01:15:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,-1.5142665181968176,100.17917838774784,1,5,220.23,SYNTHETIC
2026-01-03T01:30:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,16.002943918736577,30.0,1,5,36.5,SYNTHETIC
2026-01-03T01:45:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,6.5226424850978315,116.48169397570257,1,5,145.29,SYNTHETIC
2026-01-03T02:00:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,5.071323016849194,95.33597463615457,2,5,148.84,SYNTHETIC
2026-01-03T02:15:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,4.242030607969266,99.48263631535809,2,5,182.77,SYNTHETIC
2026-01-03T02:30:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,-1.7586493927677256,83.7406266357703,2,5,104.3,SYNTHETIC
2026-01-03T02:45:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,2.86897110408543,61.615027642950174,2,5,184.44,SYNTHETIC
2026-01-03T03:00:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,5.87879140743115,97.94561984913291,3,5,146.48,SYNTHETIC
2026-01-03T03:15:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,7.518485163475333,94.70623019489155,3,5,171.35,SYNTHETIC
2026-01-03T03:30:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,-1.7737412283865417,67.0882971494124,3,5,186.78,SYNTHETIC
2026-01-03T03:45:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,10.9768531577146,86.60136244285866,3,5,62.39,SYNTHETIC
2026-01-03T04:00:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,0.27256228850606945,95.60967521659433,4,5,185.87,SYNTHETIC
2026-01-03T04:15:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,6.033162512227673,75.84326067470913,4,5,178.89,SYNTHETIC
2026-01-03T04:30:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,-1.8517795175350686,112.7175767348595,4,5,64.86,SYNTHETIC
2026-01-03T04:45:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,-1.5643841899464286,116.29899765185604,4,5,213.27,SYNTHETIC
2026-01-03T05:00:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,6.7731826620353495,85.49758622235193,5,5,171.42,SYNTHETIC
2026-01-03T05:15:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,5.906698114233754,99.78477749495522,5,5,146.54,SYNTHETIC
2026-01-03T05:30:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,0.03165463850695582,93.59495596884295,5,5,145.54,SYNTHETIC
2026-01-03T05:45:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,-0.051718725361075135,99.86509329052086,5,5,179.75,SYNTHETIC
2026-01-03T06:00:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,-0.5226484643544,58.00943613520051,6,5,78.45,SYNTHETIC
2026-01-03T06:15:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,1.779924658608354,92.40914342074063,6,5,155.15,SYNTHETIC
2026-01-03T06:30:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,-1.5968347130799567,71.04837406804472,6,5,77.6,SYNTHETIC
2026-01-03T06:45:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,2.313110515554647,83.94455137699904,6,5,222.07,SYNTHETIC
2026-01-03T07:00:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,16.917161103287185,45.518968267048564,7,5,40.46,SYNTHETIC
2026-01-03T07:15:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,10.913925820156003,77.4059036892913,7,5,183.69,SYNTHETIC
2026-01-03T07:30:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,2.054040529236974,130.0,7,5,61.69,SYNTHETIC
2026-01-03T07:45:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,3.392767145121514,93.91468868785084,7,5,190.49,SYNTHETIC
2026-01-03T08:00:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,0.9772948730220832,100.50588208428698,8,5,194.55,SYNTHETIC
2026-01-03T08:15:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,9.888560706849773,117.32972786999868,8,5,67.8,SYNTHETIC
2026-01-03T08:30:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,-0.2526772975081464,104.09228528106412,8,5,165.73,SYNTHETIC
2026-01-03T08:45:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,26.588749418724824,108.94836540569155,8,5,169.62,SYNTHETIC
2026-01-03T09:00:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,4.799523387537106,87.24240095972306,9,5,168.5,SYNTHETIC
2026-01-03T09:15:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,10.157033869189146,83.94342025221779,9,5,229.93,SYNTHETIC
2026-01-03T09:30:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,13.963309553194087,105.49384116570306,9,5,193.35,SYNTHETIC
2026-01-03T09:45:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,10.76527790831292,98.20223691835045,9,5,163.72,SYNTHETIC
2026-01-03T10:00:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,-0.9484493916226209,85.32242192091701,10,5,207.77,SYNTHETIC
2026-01-03T10:15:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,-0.7124224136011057,78.65726736520584,10,5,205.19,SYNTHETIC
2026-01-03T10:30:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,-0.1949618179392978,110.09120544777439,10,5,172.99,SYNTHETIC
2026-01-03T10:45:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,-0.0010528231815887246,97.5104798368898,10,5,84.62,SYNTHETIC
2026-01-03T11:00:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,-1.3510820140083524,101.62887602042407,11,5,167.55,SYNTHETIC
2026-01-03T11:15:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,6.8437881173047845,38.49342666431169,11,5,45.52,SYNTHETIC
2026-01-03T11:30:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,10.312677069261476,106.30551836938938,11,5,66.0,SYNTHETIC
2026-01-03T11:45:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,0.34591462130338124,56.48857362567674,11,5,42.55,SYNTHETIC
2026-01-03T12:00:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,33.109172569941876,97.41459783794282,12,5,55.43,SYNTHETIC
2026-01-03T12:15:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,8.489468286702877,89.48075355914003,12,5,185.73,SYNTHETIC
2026-01-03T12:30:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,4.376770566538858,57.44253888211101,12,5,77.72,SYNTHETIC
2026-01-03T12:45:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,4.105390106380616,84.6181660122716,12,5,155.92,SYNTHETIC
2026-01-03T13:00:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,0.24337997335788542,101.95680579982479,13,5,226.26,SYNTHETIC
2026-01-03T13:15:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,-1.81022570542667,77.80655697760776,13,5,234.59,SYNTHETIC
2026-01-03T13:30:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,-0.95926484345967,102.04980867767776,13,5,150.44,SYNTHETIC
2026-01-03T13:45:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,6.588352675622362,102.45104906667473,13,5,60.91,SYNTHETIC
2026-01-03T14:00:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,3.7528461365846812,78.54708750157218,14,5,112.32,SYNTHETIC
2026-01-03T14:15:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,-1.1975375053019697,74.3759733524643,14,5,198.4,SYNTHETIC
2026-01-03T14:30:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,-0.4664632963469826,102.42123540097339,14,5,76.01,SYNTHETIC
2026-01-03T14:45:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,-0.12000322032525568,93.52736736858543,14,5,160.99,SYNTHETIC
2026-01-03T15:00:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,-1.9298684836944147,39.102984546364155,15,5,37.68,SYNTHETIC
2026-01-03T15:15:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,0.06900829044674905,105.83268513081212,15,5,80.28,SYNTHETIC
2026-01-03T15:30:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,12.303984873493949,107.37316457960068,15,5,79.17,SYNTHETIC
2026-01-03T15:45:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,-0.3372123032916907,126.33605229203879,15,5,189.93,SYNTHETIC
2026-01-03T16:00:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,0.5480395638165607,60.291693999161424,16,5,78.6,SYNTHETIC
2026-01-03T16:15:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,8.441177671466383,30.0,16,5,36.24,SYNTHETIC
2026-01-03T16:30:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,5.0167513789506035,73.73265454661647,16,5,106.48,SYNTHETIC
2026-01-03T16:45:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,4.65898817709812,83.24557614934285,16,5,195.64,SYNTHETIC
2026-01-03T17:00:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,-1.6797770859259518,120.43559071503293,17,5,207.19,SYNTHETIC
2026-01-03T17:15:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,3.8898520626806894,117.07540628055618,17,5,71.77,SYNTHETIC
2026-01-03T17:30:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,3.4600012918314507,58.65843676481459,17,5,86.89,SYNTHETIC
2026-01-03T17:45:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,-1.6264998120859095,105.38055680596078,17,5,66.01,SYNTHETIC
2026-01-03T18:00:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,1.8113370779004443,86.85183557873663,18,5,207.12,SYNTHETIC
2026-01-03T18:15:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,-0.9419210236899038,95.38186231910754,18,5,231.74,SYNTHETIC
2026-01-03T18:30:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,4.840886771652212,87.74818584527875,18,5,243.24,SYNTHETIC
2026-01-03T18:45:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,1.3254614764444832,91.37870700634022,18,5,163.39,SYNTHETIC
2026-01-03T19:00:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,2.702378228555137,129.57207867495225,19,5,163.12,SYNTHETIC
2026-01-03T19:15:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,2.0010058215952844,95.56521403668543,19,5,67.17,SYNTHETIC
2026-01-03T19:30:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,3.8525287461974536,104.08998614830149,19,5,243.71,SYNTHETIC
2026-01-03T19:45:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,4.006853565432883,83.44630547570065,19,5,198.86,SYNTHETIC
2026-01-03T20:00:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,2.0669256553212945,103.41068509024812,20,5,83.25,SYNTHETIC
2026-01-03T20:15:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,3.196650642175724,96.77898776848018,20,5,166.54,SYNTHETIC
2026-01-03T20:30:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,18.922948250926865,110.38872072179507,20,5,192.53,SYNTHETIC
2026-01-03T20:45:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,3.4784850360760666,89.5735173505308,20,5,161.49,SYNTHETIC
2026-01-03T21:00:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,-1.5419736646643776,80.212663355047,21,5,111.01,SYNTHETIC
2026-01-03T21:15:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,1.3820631441135545,108.80503157875418,21,5,200.7,SYNTHETIC
2026-01-03T21:30:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,-0.8992083792154357,94.75833303212997,21,5,91.85,SYNTHETIC
2026-01-03T21:45:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,3.2819860818155293,100.60327901700414,21,5,163.53,SYNTHETIC
2026-01-03T22:00:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,23.916781541760315,108.67850548164563,22,5,58.64,SYNTHETIC
2026-01-03T22:15:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,-1.2185967201012995,48.15973410548913,22,5,39.21,SYNTHETIC
2026-01-03T22:30:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,3.2721014829464545,32.02226183806872,22,5,44.59,SYNTHETIC
2026-01-03T22:45:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,0.34166211334616525,112.57227256972689,22,5,63.48,SYNTHETIC
2026-01-03T23:00:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,0.5172639051462471,101.23909959345501,23,5,62.21,SYNTHETIC
2026-01-03T23:15:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,5.318190085245036,65.79440571729236,23,5,75.93,SYNTHETIC
2026-01-03T23:30:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,5.87446106686682,36.24896393146416,23,5,37.75,SYNTHETIC
2026-01-03T23:45:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,4.501733523060007,111.37845211918257,23,5,62.2,SYNTHETIC
2026-01-04T00:00:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,3.771609133305649,113.90572730925494,0,6,64.8,SYNTHETIC
2026-01-04T00:15:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,7.523428132763639,105.44281827911803,0,6,151.64,SYNTHETIC
2026-01-04T00:30:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,4.597163548586352,81.3640141425663,0,6,160.83,SYNTHETIC
2026-01-04T00:45:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,42.65033745822643,121.94616257488543,0,6,65.88,SYNTHETIC
2026-01-04T01:00:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,-1.306796584460373,114.5476905279508,1,6,184.48,SYNTHETIC
2026-01-04T01:15:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,4.608377903033841,65.64066736516524,1,6,79.51,SYNTHETIC
2026-01-04T01:30:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,10.190797958202282,75.63115561315011,1,6,210.08,SYNTHETIC
2026-01-04T01:45:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,0.35457514565912707,87.09319188715523,1,6,146.75,SYNTHETIC
2026-01-04T02:00:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,0.8722778348971945,121.99533081536585,2,6,155.02,SYNTHETIC
2026-01-04T02:15:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,1.5264500851964722,41.25022370465275,2,6,36.92,SYNTHETIC
2026-01-04T02:30:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,6.5463286821459175,110.86411421732242,2,6,100.54,SYNTHETIC
2026-01-04T02:45:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,2.392348328809561,99.09392088483101,2,6,147.78,SYNTHETIC
2026-01-04T03:00:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,-1.3080847522896348,80.34052604372053,3,6,100.14,SYNTHETIC
2026-01-04T03:15:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,3.617508149648918,66.46639742183422,3,6,78.86,SYNTHETIC
2026-01-04T03:30:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,-0.6927205357249222,97.34656084150934,3,6,152.86,SYNTHETIC
2026-01-04T03:45:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,-1.6270405883676762,88.43298434166745,3,6,215.2,SYNTHETIC
2026-01-04T04:00:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,-0.21944862153096878,49.78075559515749,4,6,74.11,SYNTHETIC
2026-01-04T04:15:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,3.218333248939393,92.86444326086149,4,6,215.04,SYNTHETIC
2026-01-04T04:30:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,8.39553501378961,49.080273172695854,4,6,75.65,SYNTHETIC
2026-01-04T04:45:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,2.4687069983925998,75.12621993354486,4,6,186.24,SYNTHETIC
2026-01-04T05:00:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,-0.7709149547268486,78.00598673532481,5,6,106.07,SYNTHETIC
2026-01-04T05:15:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,7.8391523046121545,92.1850509923621,5,6,73.66,SYNTHETIC
2026-01-04T05:30:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,-1.285242050430819,104.9049277784892,5,6,104.92,SYNTHETIC
2026-01-04T05:45:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,-0.5701154349190656,65.41839172644751,5,6,108.93,SYNTHETIC
2026-01-04T06:00:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,11.816898122277134,67.00581209053159,6,6,102.68,SYNTHETIC
2026-01-04T06:15:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,0.15773715293802448,106.80041098146111,6,6,159.37,SYNTHETIC
2026-01-04T06:30:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,4.607593019232221,83.53467099011597,6,6,190.65,SYNTHETIC
2026-01-04T06:45:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,1.309310871768472,36.3618687094942,6,6,38.69,SYNTHETIC
2026-01-04T07:00:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,-0.5342580398687637,53.07917770959477,7,6,44.73,SYNTHETIC
2026-01-04T07:15:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,-0.21858249435651445,73.97349147057344,7,6,108.49,SYNTHETIC
2026-01-04T07:30:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,24.43079898028796,106.4612076174821,7,6,181.98,SYNTHETIC
2026-01-04T07:45:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,1.5080921768630526,107.40741491718106,7,6,220.32,SYNTHETIC
2026-01-04T08:00:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,-1.1754912551805012,106.66321712632349,8,6,163.66,SYNTHETIC
2026-01-04T08:15:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,6.8868678848122435,89.23528909311608,8,6,197.53,SYNTHETIC
2026-01-04T08:30:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,0.34379795768548504,95.82301402302414,8,6,196.36,SYNTHETIC
2026-01-04T08:45:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,8.697860975650082,35.62419513996649,8,6,41.88,SYNTHETIC
2026-01-04T09:00:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,4.313992242461584,83.69900721064907,9,6,164.87,SYNTHETIC
2026-01-04T09:15:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,-1.6774501727456763,82.97880898227447,9,6,82.11,SYNTHETIC
2026-01-04T09:30:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,1.7552375678944534,82.1042335609919,9,6,208.0,SYNTHETIC
2026-01-04T09:45:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,-0.8785665609802529,86.75572214594739,9,6,200.28,SYNTHETIC
2026-01-04T10:00:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,0.1473664804504442,40.63314433988905,10,6,42.8,SYNTHETIC
2026-01-04T10:15:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,-1.0078079280655832,102.45292821930403,10,6,244.35,SYNTHETIC
2026-01-04T10:30:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,7.30424075062415,114.87525894317702,10,6,67.67,SYNTHETIC
