trip_id,train_number,train_name,train_type,from_station_code,to_station_code,distance_km,scheduled_run_time_min,departure_hour,day_of_week,departure_delay_min,section_congestion_level,weather_impact_flag,actual_run_time_min
TRIP-1043,12951,Mumbai Rajdhani Express,RAJ,BRC,RTM,261.0,195.0,18,2,16.4,0.98,0,196.98
TRIP-1043,12951,Mumbai Rajdhani Express,RAJ,RTM,KOTA,266.0,155.0,21,2,20.2,0.93,0,160.76
TRIP-1043,12951,Mumbai Rajdhani Express,RAJ,KOTA,MTJ,324.0,195.0,0,2,26.1,0.68,0,195.39
TRIP-1043,12951,Mumbai Rajdhani Express,RAJ,MTJ,NDLS,143.0,110.0,3,2,26.2,0.66,0,101.25
TRIP-1044,12302,Howrah Rajdhani Express,RAJ,NDLS,CNB,440.0,285.0,18,2,1.7,0.98,0,297.82
TRIP-1044,12302,Howrah Rajdhani Express,RAJ,CNB,PRYJ,194.5,120.0,23,2,16.1,0.83,0,114.35
TRIP-1044,12302,Howrah Rajdhani Express,RAJ,PRYJ,DDU,153.0,105.0,1,2,9.5,0.88,0,98.61
TRIP-1044,12302,Howrah Rajdhani Express,RAJ,DDU,GAYA,205.0,130.0,2,2,2.5,0.64,0,121.39
TRIP-1044,12302,Howrah Rajdhani Express,RAJ,GAYA,DHN,201.0,140.0,4,2,0.0,0.52,0,124.1
TRIP-1044,12302,Howrah Rajdhani Express,RAJ,DHN,HWH,259.0,200.0,7,2,0.0,0.59,0,191.13
TRIP-1045,12302,Howrah Rajdhani Express,RAJ,NDLS,CNB,440.0,285.0,0,3,0.0,0.72,0,281.24
TRIP-1045,12302,Howrah Rajdhani Express,RAJ,CNB,PRYJ,194.5,120.0,4,3,0.0,0.83,1,134.37
TRIP-1045,12302,Howrah Rajdhani Express,RAJ,PRYJ,DDU,153.0,105.0,7,3,14.1,0.9,1,132.02
TRIP-1045,12302,Howrah Rajdhani Express,RAJ,DDU,GAYA,205.0,130.0,9,3,41.1,0.96,1,168.14
TRIP-1045,12302,Howrah Rajdhani Express,RAJ,GAYA,DHN,201.0,140.0,12,3,79.4,0.39,0,142.94
TRIP-1045,12302,Howrah Rajdhani Express,RAJ,DHN,HWH,259.0,200.0,14,3,82.0,0.4,0,197.24
TRIP-1046,12004,Lucknow Shatabdi Express,SF,NDLS,GZB,24.5,38.0,6,3,10.0,0.88,1,53.59
TRIP-1046,12004,Lucknow Shatabdi Express,SF,GZB,ALJN,106.3,60.0,6,3,27.0,0.7,0,61.24
TRIP-1046,12004,Lucknow Shatabdi Express,SF,ALJN,CNB,308.6,210.0,8,3,29.9,0.96,0,220.35
TRIP-1046,12004,Lucknow Shatabdi Express,SF,CNB,LKO,71.6,75.0,11,3,41.5,0.82,0,89.04
TRIP-1047,12302,Howrah Rajdhani Express,RAJ,NDLS,CNB,440.0,285.0,10,3,10.0,0.98,0,294.74
TRIP-1047,12302,Howrah Rajdhani Express,RAJ,CNB,PRYJ,194.5,120.0,14,3,20.2,0.77,0,123.44
TRIP-1047,12302,Howrah Rajdhani Express,RAJ,PRYJ,DDU,153.0,105.0,17,3,23.4,0.98,0,112.44
TRIP-1047,12302,Howrah Rajdhani Express,RAJ,DDU,GAYA,205.0,130.0,19,3,31.8,0.82,0,138.73
TRIP-1047,12302,Howrah Rajdhani Express,RAJ,GAYA,DHN,201.0,140.0,21,3,41.0,0.81,0,146.87
TRIP-1047,12302,Howrah Rajdhani Express,RAJ,DHN,HWH,259.0,200.0,0,3,47.9,0.46,0,203.58
TRIP-1048,12302,Howrah Rajdhani Express,RAJ,NDLS,CNB,440.0,285.0,13,3,17.3,0.73,0,271.31
TRIP-1048,12302,Howrah Rajdhani Express,RAJ,CNB,PRYJ,194.5,120.0,17,3,4.4,0.98,0,124.7
TRIP-1048,12302,Howrah Rajdhani Express,RAJ,PRYJ,DDU,153.0,105.0,19,3,9.9,0.98,0,112.55
TRIP-1048,12302,Howrah Rajdhani Express,RAJ,DDU,GAYA,205.0,130.0,21,3,17.0,0.87,0,130.01
TRIP-1048,12302,Howrah Rajdhani Express,RAJ,GAYA,DHN,201.0,140.0,23,3,17.5,0.42,0,130.56
TRIP-1048,12302,Howrah Rajdhani Express,RAJ,DHN,HWH,259.0,200.0,2,3,8.2,0.53,0,172.62
TRIP-1049,12802,Purushottam Express,EXP,NDLS,CNB,440.0,350.0,17,3,10.0,0.98,0,361.27
TRIP-1049,12802,Purushottam Express,EXP,CNB,PRYJ,194.5,150.0,23,3,23.2,0.74,1,179.89
TRIP-1049,12802,Purushottam Express,EXP,PRYJ,DDU,153.0,135.0,2,3,53.6,0.7,0,136.54
TRIP-1049,12802,Purushottam Express,EXP,DDU,GAYA,205.0,165.0,4,3,54.7,0.65,1,206.19
TRIP-1049,12802,Purushottam Express,EXP,GAYA,BKSC,149.0,135.0,8,3,97.4,0.79,0,146.37
TRIP-1049,12802,Purushottam Express,EXP,BKSC,PURI,612.0,520.0,10,3,108.1,0.63,0,528.62
TRIP-1050,12802,Purushottam Express,EXP,NDLS,CNB,440.0,350.0,23,3,10.0,0.64,0,341.82
TRIP-1050,12802,Purushottam Express,EXP,CNB,PRYJ,194.5,150.0,4,3,0.9,0.64,0,136.79
TRIP-1050,12802,Purushottam Express,EXP,PRYJ,DDU,153.0,135.0,7,3,0.0,0.89,0,139.44
TRIP-1050,12802,Purushottam Express,EXP,DDU,GAYA,205.0,165.0,9,3,4.9,0.98,1,205.55
TRIP-1050,12802,Purushottam Express,EXP,GAYA,BKSC,149.0,135.0,13,3,46.6,0.41,0,135.9
TRIP-1050,12802,Purushottam Express,EXP,BKSC,PURI,612.0,520.0,15,3,49.1,0.4,0,511.14
TRIP-1051,12802,Purushottam Express,EXP,NDLS,CNB,440.0,350.0,5,4,23.0,0.75,0,348.53
TRIP-1051,12802,Purushottam Express,EXP,CNB,PRYJ,194.5,150.0,10,4,23.3,0.98,0,162.85
TRIP-1051,12802,Purushottam Express,EXP,PRYJ,DDU,153.0,135.0,13,4,35.8,0.8,0,144.56
TRIP-1051,12802,Purushottam Express,EXP,DDU,GAYA,205.0,165.0,16,4,47.4,0.61,0,171.62
TRIP-1051,12802,Purushottam Express,EXP,GAYA,BKSC,149.0,135.0,19,4,55.6,0.78,0,148.56
TRIP-1051,12802,Purushottam Express,EXP,BKSC,PURI,612.0,520.0,21,4,69.4,0.65,0,540.47
TRIP-1052,12951,Mumbai Rajdhani Express,RAJ,BCT,ST,263.0,160.0,8,4,32.0,0.93,0,175.81
TRIP-1052,12951,Mumbai Rajdhani Express,RAJ,ST,BRC,129.0,80.0,11,4,47.8,0.91,0,93.62
TRIP-1052,12951,Mumbai Rajdhani Express,RAJ,BRC,RTM,261.0,195.0,12,4,61.5,0.73,0,203.42
TRIP-1052,12951,Mumbai Rajdhani Express,RAJ,RTM,KOTA,266.0,155.0,16,4,70.8,0.74,0,165.84
TRIP-1052,12951,Mumbai Rajdhani Express,RAJ,KOTA,MTJ,324.0,195.0,18,4,82.2,0.94,0,207.07
TRIP-1052,12951,Mumbai Rajdhani Express,RAJ,MTJ,NDLS,143.0,110.0,22,4,95.0,0.76,0,116.11
TRIP-1053,12302,Howrah Rajdhani Express,RAJ,NDLS,CNB,440.0,285.0,14,4,62.3,0.61,0,286.65
TRIP-1053,12302,Howrah Rajdhani Express,RAJ,CNB,PRYJ,194.5,120.0,18,4,63.6,0.98,0,136.36
TRIP-1053,12302,Howrah Rajdhani Express,RAJ,PRYJ,DDU,153.0,105.0,21,4,80.1,0.83,0,118.89
TRIP-1053,12302,Howrah Rajdhani Express,RAJ,DDU,GAYA,205.0,130.0,23,4,94.6,0.69,0,135.76
TRIP-1053,12302,Howrah Rajdhani Express,RAJ,GAYA,DHN,201.0,140.0,1,4,100.6,0.39,0,132.73
TRIP-1053,12302,Howrah Rajdhani Express,RAJ,DHN,HWH,259.0,200.0,3,4,93.9,0.56,0,191.84
TRIP-1054,22436,Vande Bharat Express,VB,NDLS,CNB,440.0,240.0,16,4,1.9,0.84,0,242.3
TRIP-1054,22436,Vande Bharat Express,VB,CNB,PRYJ,194.5,100.0,20,4,3.4,0.98,0,115.07
TRIP-1054,22436,Vande Bharat Express,VB,PRYJ,DDU,153.0,90.0,22,4,20.1,0.67,1,116.26
TRIP-1054,22436,Vande Bharat Express,VB,DDU,BSB,18.0,25.0,0,4,47.9,0.87,1,39.69
TRIP-1055,22436,Vande Bharat Express,VB,NDLS,CNB,440.0,240.0,19,4,7.0,0.98,0,252.37
TRIP-1055,22436,Vande Bharat Express,VB,CNB,PRYJ,194.5,100.0,23,4,20.9,0.67,1,126.89
TRIP-1055,22436,Vande Bharat Express,VB,PRYJ,DDU,153.0,90.0,1,4,48.7,0.76,1,113.94
TRIP-1055,22436,Vande Bharat Express,VB,DDU,BSB,18.0,25.0,3,4,72.9,0.82,0,37.97
TRIP-1056,12302,Howrah Rajdhani Express,RAJ,NDLS,CNB,440.0,285.0,1,5,17.3,0.68,1,312.77
TRIP-1056,12302,Howrah Rajdhani Express,RAJ,CNB,PRYJ,194.5,120.0,6,5,45.1,0.62,0,122.03
TRIP-1056,12302,Howrah Rajdhani Express,RAJ,PRYJ,DDU,153.0,105.0,8,5,46.8,0.96,0,115.75
TRIP-1056,12302,Howrah Rajdhani Express,RAJ,DDU,GAYA,205.0,130.0,10,5,58.6,0.98,0,141.91
TRIP-1056,12302,Howrah Rajdhani Express,RAJ,GAYA,DHN,201.0,140.0,12,5,71.7,0.49,0,139.43
TRIP-1056,12302,Howrah Rajdhani Express,RAJ,DHN,HWH,259.0,200.0,15,5,70.7,0.56,0,196.74
TRIP-1057,12802,Purushottam Express,EXP,NDLS,CNB,440.0,350.0,3,5,8.3,0.7,0,323.17
TRIP-1057,12802,Purushottam Express,EXP,CNB,PRYJ,194.5,150.0,8,5,0.0,0.87,1,208.31
TRIP-1057,12802,Purushottam Express,EXP,PRYJ,DDU,153.0,135.0,12,5,59.8,0.76,0,142.55
TRIP-1057,12802,Purushottam Express,EXP,DDU,GAYA,205.0,165.0,14,5,68.7,0.64,0,170.56
TRIP-1057,12802,Purushottam Express,EXP,GAYA,BKSC,149.0,135.0,17,5,74.3,0.58,0,143.12
TRIP-1057,12802,Purushottam Express,EXP,BKSC,PURI,612.0,520.0,19,5,83.1,0.64,0,533.65
TRIP-1058,12004,Lucknow Shatabdi Express,SF,NDLS,GZB,24.5,38.0,9,5,13.7,0.98,0,39.29
TRIP-1058,12004,Lucknow Shatabdi Express,SF,GZB,ALJN,106.3,60.0,9,5,16.8,0.83,0,65.76
TRIP-1058,12004,Lucknow Shatabdi Express,SF,ALJN,CNB,308.6,210.0,10,5,22.5,0.82,0,217.71
TRIP-1058,12004,Lucknow Shatabdi Express,SF,CNB,LKO,71.6,75.0,14,5,29.7,0.81,0,75.83
TRIP-1059,12802,Purushottam Express,EXP,NDLS,CNB,440.0,350.0,15,5,2.7,0.86,0,350.86
TRIP-1059,12802,Purushottam Express,EXP,CNB,PRYJ,194.5,150.0,20,5,4.8,0.85,0,155.7
TRIP-1059,12802,Purushottam Express,EXP,PRYJ,DDU,153.0,135.0,23,5,10.7,0.64,1,159.18
TRIP-1059,12802,Purushottam Express,EXP,DDU,GAYA,205.0,165.0,2,5,35.2,0.69,0,158.46
TRIP-1059,12802,Purushottam Express,EXP,GAYA,BKSC,149.0,135.0,5,5,29.6,0.41,0,133.13
TRIP-1059,12802,Purushottam Express,EXP,BKSC,PURI,612.0,520.0,7,5,27.2,0.37,0,500.7
TRIP-1060,12802,Purushottam Express,EXP,NDLS,CNB,440.0,350.0,19,5,2.6,0.98,0,361.09
TRIP-1060,12802,Purushottam Express,EXP,CNB,PRYJ,194.5,150.0,1,5,13.1,0.64,1,180.07
TRIP-1060,12802,Purushottam Express,EXP,PRYJ,DDU,153.0,135.0,4,5,45.2,0.84,0,132.35
TRIP-1060,12802,Purushottam Express,EXP,DDU,GAYA,205.0,165.0,6,5,43.1,0.73,1,204.74
TRIP-1060,12802,Purushottam Express,EXP,GAYA,BKSC,149.0,135.0,9,5,84.3,0.77,0,142.55
TRIP-1060,12802,Purushottam Express,EXP,BKSC,PURI,612.0,520.0,12,5,90.9,0.47,0,507.14
TRIP-1061,12802,Purushottam Express,EXP,NDLS,CNB,440.0,350.0,21,5,3.6,0.8,1,473.32
TRIP-1061,12802,Purushottam Express,EXP,CNB,PRYJ,194.5,150.0,4,5,126.2,0.76,0,153.68
TRIP-1061,12802,Purushottam Express,EXP,PRYJ,DDU,153.0,135.0,7,5,130.4,0.65,1,177.42
TRIP-1061,12802,Purushottam Express,EXP,DDU,GAYA,205.0,165.0,10,5,174.1,0.98,0,187.31
TRIP-1061,12802,Purushottam Express,EXP,GAYA,BKSC,149.0,135.0,13,5,196.4,0.56,0,147.35
TRIP-1061,12802,Purushottam Express,EXP,BKSC,PURI,612.0,520.0,16,5,207.9,0.62,0,515.68
TRIP-1062,22436,Vande Bharat Express,VB,NDLS,CNB,440.0,240.0,1,6,3.1,0.78,1,278.92
TRIP-1062,22436,Vande Bharat Express,VB,CNB,PRYJ,194.5,100.0,5,6,43.2,0.75,0,102.42
TRIP-1062,22436,Vande Bharat Express,VB,PRYJ,DDU,153.0,90.0,7,6,44.9,0.6,0,97.24
TRIP-1062,22436,Vande Bharat Express,VB,DDU,BSB,18.0,25.0,9,6,52.0,0.9,0,38.27
TRIP-1063,12951,Mumbai Rajdhani Express,RAJ,BCT,ST,263.0,160.0,3,6,4.9,0.62,0,156.17
TRIP-1063,12951,Mumbai Rajdhani Express,RAJ,ST,BRC,129.0,80.0,5,6,1.9,0.71,0,79.03
TRIP-1063,12951,Mumbai Rajdhani Express,RAJ,BRC,RTM,261.0,195.0,7,6,0.3,0.78,0,198.23
TRIP-1063,12951,Mumbai Rajdhani Express,RAJ,RTM,KOTA,266.0,155.0,10,6,2.7,0.98,0,174.04
TRIP-1063,12951,Mumbai Rajdhani Express,RAJ,KOTA,MTJ,324.0,195.0,13,6,21.6,0.89,0,201.13
TRIP-1063,12951,Mumbai Rajdhani Express,RAJ,MTJ,NDLS,143.0,110.0,16,6,29.2,0.8,0,111.78
TRIP-1064,12951,Mumbai Rajdhani Express,RAJ,BCT,ST,263.0,160.0,9,6,10.0,0.91,0,168.2
TRIP-1064,12951,Mumbai Rajdhani Express,RAJ,ST,BRC,129.0,80.0,11,6,17.9,0.84,0,80.23
TRIP-1064,12951,Mumbai Rajdhani Express,RAJ,BRC,RTM,261.0,195.0,13,6,19.1,0.69,0,192.97
TRIP-1064,12951,Mumbai Rajdhani Express,RAJ,RTM,KOTA,266.0,155.0,16,6,17.4,0.85,0,151.02
TRIP-1064,12951,Mumbai Rajdhani Express,RAJ,KOTA,MTJ,324.0,195.0,19,6,14.4,0.85,0,200.11
TRIP-1064,12951,Mumbai Rajdhani Express,RAJ,MTJ,NDLS,143.0,110.0,22,6,20.7,0.85,0,110.98
TRIP-1065,12302,Howrah Rajdhani Express,RAJ,NDLS,CNB,440.0,285.0,15,6,26.4,0.76,0,279.83
TRIP-1065,12302,Howrah Rajdhani Express,RAJ,CNB,PRYJ,194.5,120.0,19,6,21.9,0.98,0,132.69
TRIP-1065,12302,Howrah Rajdhani Express,RAJ,PRYJ,DDU,153.0,105.0,22,6,35.5,0.83,1,134.14
TRIP-1065,12302,Howrah Rajdhani Express,RAJ,DDU,GAYA,205.0,130.0,0,6,66.1,0.66,0,136.13
TRIP-1065,12302,Howrah Rajdhani Express,RAJ,GAYA,DHN,201.0,140.0,2,6,71.8,0.46,0,137.25
TRIP-1065,12302,Howrah Rajdhani Express,RAJ,DHN,HWH,259.0,200.0,5,6,70.3,0.36,0,202.37
TRIP-1066,22436,Vande Bharat Express,VB,NDLS,CNB,440.0,240.0,19,6,10.0,0.9,0,246.64
TRIP-1066,22436,Vande Bharat Express,VB,CNB,PRYJ,194.5,100.0,23,6,17.8,0.87,0,93.48
TRIP-1066,22436,Vande Bharat Express,VB,PRYJ,DDU,153.0,90.0,0,6,12.4,0.6,0,86.01
TRIP-1066,22436,Vande Bharat Express,VB,DDU,BSB,18.0,25.0,2,6,8.8,0.79,1,27.86
TRIP-1067,12802,Purushottam Express,EXP,NDLS,CNB,440.0,350.0,22,6,0.0,0.85,0,349.08
TRIP-1067,12802,Purushottam Express,EXP,CNB,PRYJ,194.5,150.0,3,6,0.0,0.7,0,144.13
TRIP-1067,12802,Purushottam Express,EXP,PRYJ,DDU,153.0,135.0,6,6,0.0,0.64,1,167.39
TRIP-1067,12802,Purushottam Express,EXP,DDU,GAYA,205.0,165.0,9,6,32.1,0.98,0,186.28
TRIP-1067,12802,Purushottam Express,EXP,GAYA,BKSC,149.0,135.0,12,6,54.2,0.59,0,142.84
TRIP-1067,12802,Purushottam Express,EXP,BKSC,PURI,612.0,520.0,14,6,62.3,0.6,0,522.3
TRIP-1068,12802,Purushottam Express,EXP,NDLS,CNB,440.0,350.0,0,0,8.2,0.7,1,448.5
TRIP-1068,12802,Purushottam Express,EXP,CNB,PRYJ,194.5,150.0,7,0,106.6,0.88,1,204.69
TRIP-1068,12802,Purushottam Express,EXP,PRYJ,DDU,153.0,135.0,11,0,160.8,0.98,0,156.95
TRIP-1068,12802,Purushottam Express,EXP,DDU,GAYA,205.0,165.0,13,0,183.1,0.82,0,182.94
TRIP-1068,12802,Purushottam Express,EXP,GAYA,BKSC,149.0,135.0,16,0,201.8,0.39,0,148.0
TRIP-1068,12802,Purushottam Express,EXP,BKSC,PURI,612.0,520.0,19,0,214.1,0.57,0,533.08
TRIP-1069,12951,Mumbai Rajdhani Express,RAJ,BCT,ST,263.0,160.0,3,0,1.1,0.68,0,151.3
TRIP-1069,12951,Mumbai Rajdhani Express,RAJ,ST,BRC,129.0,80.0,5,0,0.0,0.83,0,77.93
TRIP-1069,12951,Mumbai Rajdhani Express,RAJ,BRC,RTM,261.0,195.0,6,0,0.0,0.87,0,190.91
TRIP-1069,12951,Mumbai Rajdhani Express,RAJ,RTM,KOTA,266.0,155.0,10,0,0.0,0.92,0,162.46
TRIP-1069,12951,Mumbai Rajdhani Express,RAJ,KOTA,MTJ,324.0,195.0,13,0,8.1,0.88,0,187.09
TRIP-1069,12951,Mumbai Rajdhani Express,RAJ,MTJ,NDLS,143.0,110.0,16,0,0.0,0.82,0,114.67
TRIP-1070,12302,Howrah Rajdhani Express,RAJ,NDLS,CNB,440.0,285.0,7,0,0.0,0.74,0,276.92
TRIP-1070,12302,Howrah Rajdhani Express,RAJ,CNB,PRYJ,194.5,120.0,11,0,0.0,0.87,0,124.2
TRIP-1070,12302,Howrah Rajdhani Express,RAJ,PRYJ,DDU,153.0,105.0,13,0,5.8,0.77,0,103.86
TRIP-1070,12302,Howrah Rajdhani Express,RAJ,DDU,GAYA,205.0,130.0,15,0,3.8,0.81,0,131.5
TRIP-1070,12302,Howrah Rajdhani Express,RAJ,GAYA,DHN,201.0,140.0,17,0,4.6,0.69,0,137.18
TRIP-1070,12302,Howrah Rajdhani Express,RAJ,DHN,HWH,259.0,200.0,20,0,3.6,0.8,0,202.02
TRIP-1071,12302,Howrah Rajdhani Express,RAJ,NDLS,CNB,440.0,285.0,9,0,9.1,0.96,1,367.0
TRIP-1071,12302,Howrah Rajdhani Express,RAJ,CNB,PRYJ,194.5,120.0,15,0,90.2,0.84,0,122.5
TRIP-1071,12302,Howrah Rajdhani Express,RAJ,PRYJ,DDU,153.0,105.0,17,0,94.0,0.96,0,116.4
TRIP-1071,12302,Howrah Rajdhani Express,RAJ,DDU,GAYA,205.0,130.0,19,0,107.0,0.98,0,145.15
TRIP-1071,12302,Howrah Rajdhani Express,RAJ,GAYA,DHN,201.0,140.0,21,0,122.8,0.7,0,145.24
TRIP-1071,12302,Howrah Rajdhani Express,RAJ,DHN,HWH,259.0,200.0,0,0,129.0,0.6,0,199.05
TRIP-1072,12802,Purushottam Express,EXP,NDLS,CNB,440.0,350.0,13,0,17.2,0.79,0,339.52
TRIP-1072,12802,Purushottam Express,EXP,CNB,PRYJ,194.5,150.0,18,0,6.9,0.98,0,159.98
TRIP-1072,12802,Purushottam Express,EXP,PRYJ,DDU,153.0,135.0,21,0,18.3,0.9,0,142.06
TRIP-1072,12802,Purushottam Express,EXP,DDU,GAYA,205.0,165.0,23,0,25.2,0.9,1,199.53
TRIP-1072,12802,Purushottam Express,EXP,GAYA,BKSC,149.0,135.0,3,0,59.2,0.48,0,133.65
TRIP-1072,12802,Purushottam Express,EXP,BKSC,PURI,612.0,520.0,5,0,57.1,0.61,0,510.77
TRIP-1073,12004,Lucknow Shatabdi Express,SF,NDLS,GZB,24.5,38.0,15,0,22.0,0.79,0,39.05
TRIP-1073,12004,Lucknow Shatabdi Express,SF,GZB,ALJN,106.3,60.0,15,0,24.7,0.73,0,60.08
TRIP-1073,12004,Lucknow Shatabdi Express,SF,ALJN,CNB,308.6,210.0,16,0,25.4,0.82,0,208.12
TRIP-1073,12004,Lucknow Shatabdi Express,SF,CNB,LKO,71.6,75.0,20,0,22.8,0.98,0,80.58
TRIP-1074,22436,Vande Bharat Express,VB,NDLS,CNB,440.0,240.0,19,0,10.0,0.94,0,248.58
TRIP-1074,22436,Vande Bharat Express,VB,CNB,PRYJ,194.5,100.0,23,0,18.7,0.75,0,98.84
TRIP-1074,22436,Vande Bharat Express,VB,PRYJ,DDU,153.0,90.0,0,0,16.8,0.67,1,114.01
TRIP-1074,22436,Vande Bharat Express,VB,DDU,BSB,18.0,25.0,2,0,41.8,0.79,1,39.21
TRIP-1075,12951,Mumbai Rajdhani Express,RAJ,BCT,ST,263.0,160.0,22,0,3.3,0.81,0,157.13
TRIP-1075,12951,Mumbai Rajdhani Express,RAJ,ST,BRC,129.0,80.0,0,0,0.1,0.85,0,79.77
TRIP-1075,12951,Mumbai Rajdhani Express,RAJ,BRC,RTM,261.0,195.0,2,0,0.8,0.81,0,179.45
TRIP-1075,12951,Mumbai Rajdhani Express,RAJ,RTM,KOTA,266.0,155.0,5,0,0.0,0.69,0,151.67
TRIP-1075,12951,Mumbai Rajdhani Express,RAJ,KOTA,MTJ,324.0,195.0,7,0,0.0,0.86,0,195.7
TRIP-1075,12951,Mumbai Rajdhani Express,RAJ,MTJ,NDLS,143.0,110.0,11,0,0.5,0.98,0,121.37
TRIP-1076,22436,Vande Bharat Express,VB,NDLS,CNB,440.0,240.0,1,1,0.0,0.86,0,216.87
TRIP-1076,22436,Vande Bharat Express,VB,CNB,PRYJ,194.5,100.0,4,1,0.0,0.63,0,93.45
TRIP-1076,22436,Vande Bharat Express,VB,PRYJ,DDU,153.0,90.0,6,1,0.0,0.86,1,121.1
TRIP-1076,22436,Vande Bharat Express,VB,DDU,BSB,18.0,25.0,8,1,32.5,0.81,0,33.27
TRIP-1077,12802,Purushottam Express,EXP,NDLS,CNB,440.0,350.0,3,1,5.2,0.81,0,316.58
TRIP-1077,12802,Purushottam Express,EXP,CNB,PRYJ,194.5,150.0,8,1,0.0,0.89,1,189.29
TRIP-1077,12802,Purushottam Express,EXP,PRYJ,DDU,153.0,135.0,11,1,41.0,0.98,0,151.36
TRIP-1077,12802,Purushottam Express,EXP,DDU,GAYA,205.0,165.0,14,1,58.7,0.61,0,172.1
TRIP-1077,12802,Purushottam Express,EXP,GAYA,BKSC,149.0,135.0,17,1,67.4,0.71,0,142.77
TRIP-1077,12802,Purushottam Express,EXP,BKSC,PURI,612.0,520.0,19,1,74.5,0.58,0,530.85
TRIP-1078,22436,Vande Bharat Express,VB,NDLS,CNB,440.0,240.0,9,1,42.2,0.97,0,258.25
TRIP-1078,22436,Vande Bharat Express,VB,CNB,PRYJ,194.5,100.0,13,1,61.3,0.87,0,106.09
TRIP-1078,22436,Vande Bharat Express,VB,PRYJ,DDU,153.0,90.0,15,1,68.3,0.78,0,93.82
TRIP-1078,22436,Vande Bharat Express,VB,DDU,BSB,18.0,25.0,16,1,72.2,0.75,0,36.81
TRIP-1079,22436,Vande Bharat Express,VB,NDLS,CNB,440.0,240.0,12,1,14.1,0.79,0,229.4
TRIP-1079,22436,Vande Bharat Express,VB,CNB,PRYJ,194.5,100.0,15,1,2.7,0.64,0,93.04
TRIP-1079,22436,Vande Bharat Express,VB,PRYJ,DDU,153.0,90.0,17,1,0.0,0.9,0,97.19
TRIP-1079,22436,Vande Bharat Express,VB,DDU,BSB,18.0,25.0,19,1,7.0,0.86,0,24.65
TRIP-1080,12302,Howrah Rajdhani Express,RAJ,NDLS,CNB,440.0,285.0,18,1,6.3,0.97,0,292.07
TRIP-1080,12302,Howrah Rajdhani Express,RAJ,CNB,PRYJ,194.5,120.0,22,1,15.2,0.72,1,149.1
TRIP-1080,12302,Howrah Rajdhani Express,RAJ,PRYJ,DDU,153.0,105.0,1,1,44.8,0.81,0,102.34
TRIP-1080,12302,Howrah Rajdhani Express,RAJ,DDU,GAYA,205.0,130.0,3,1,42.3,0.73,0,126.46
TRIP-1080,12302,Howrah Rajdhani Express,RAJ,GAYA,DHN,201.0,140.0,5,1,40.2,0.64,0,143.85
TRIP-1080,12302,Howrah Rajdhani Express,RAJ,DHN,HWH,259.0,200.0,7,1,43.1,0.54,0,199.2
TRIP-1081,12802,Purushottam Express,EXP,NDLS,CNB,440.0,350.0,21,1,5.6,0.94,1,453.71
TRIP-1081,12802,Purushottam Express,EXP,CNB,PRYJ,194.5,150.0,4,1,108.5,0.71,0,153.17
TRIP-1081,12802,Purushottam Express,EXP,PRYJ,DDU,153.0,135.0,7,1,111.8,0.78,1,187.03
TRIP-1081,12802,Purushottam Express,EXP,DDU,GAYA,205.0,165.0,10,1,163.2,0.98,0,187.44
TRIP-1081,12802,Purushottam Express,EXP,GAYA,BKSC,149.0,135.0,13,1,185.1,0.35,0,144.04
TRIP-1081,12802,Purushottam Express,EXP,BKSC,PURI,612.0,520.0,16,1,194.8,0.36,0,507.16
TRIP-1082,12951,Mumbai Rajdhani Express,RAJ,BCT,ST,263.0,160.0,3,2,5.4,0.85,0,150.65
TRIP-1082,12951,Mumbai Rajdhani Express,RAJ,ST,BRC,129.0,80.0,5,2,0.0,0.68,0,78.98
TRIP-1082,12951,Mumbai Rajdhani Express,RAJ,BRC,RTM,261.0,195.0,6,2,0.4,0.85,0,198.06
TRIP-1082,12951,Mumbai Rajdhani Express,RAJ,RTM,KOTA,266.0,155.0,10,2,5.2,0.93,0,160.78
TRIP-1082,12951,Mumbai Rajdhani Express,RAJ,KOTA,MTJ,324.0,195.0,13,2,12.1,0.81,0,184.87
TRIP-1082,12951,Mumbai Rajdhani Express,RAJ,MTJ,NDLS,143.0,110.0,16,2,2.2,0.64,0,108.12
TRIP-1083,12302,Howrah Rajdhani Express,RAJ,NDLS,CNB,440.0,285.0,6,2,0.3,0.79,1,351.63
TRIP-1083,12302,Howrah Rajdhani Express,RAJ,CNB,PRYJ,194.5,120.0,11,2,67.7,0.91,0,130.65
TRIP-1083,12302,Howrah Rajdhani Express,RAJ,PRYJ,DDU,153.0,105.0,14,2,78.7,0.81,0,109.69
TRIP-1083,12302,Howrah Rajdhani Express,RAJ,DDU,GAYA,205.0,130.0,16,2,85.3,0.72,0,129.56
TRIP-1083,12302,Howrah Rajdhani Express,RAJ,GAYA,DHN,201.0,140.0,18,2,85.0,0.6,0,142.55
TRIP-1083,12302,Howrah Rajdhani Express,RAJ,DHN,HWH,259.0,200.0,20,2,87.5,0.82,0,210.79
TRIP-1084,12951,Mumbai Rajdhani Express,RAJ,BCT,ST,263.0,160.0,12,2,3.0,0.85,0,163.56
TRIP-1084,12951,Mumbai Rajdhani Express,RAJ,ST,BRC,129.0,80.0,14,2,6.4,0.89,0,78.99
TRIP-1084,12951,Mumbai Rajdhani Express,RAJ,BRC,RTM,261.0,195.0,16,2,4.8,0.77,0,187.05
